title,link,year,month
"Aamir Khan to act in Priyadarshan's AIDS film?","http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/Aamir-Khan-to-act-in-Priyadarshans-AIDS-film/articleshow/12933898.cms",2012,5
"Thiruvananthapuram emerges as AIDS capital","http://timesofindia.indiatimes.com//city/kochi/Thiruvananthapuram-emerges-as-AIDS-capital/articleshow/12974165.cms",2012,5
"HIV+ couple struggle for power connection","http://timesofindia.indiatimes.com//city/chennai/HIV-couple-struggle-for-power-connection/articleshow/13003683.cms",2012,5
"HIV positive convict seeks mercy killing, alleges discrimination","http://timesofindia.indiatimes.com//india/HIV-positive-convict-seeks-mercy-killing-alleges-discrimination/articleshow/13015904.cms",2012,5
"Children join hands against AIDS stigma","http://timesofindia.indiatimes.com//city/lucknow/Children-join-hands-against-AIDS-stigma/articleshow/13027458.cms",2012,5
"'Orphaned HIV+ kids discriminated at all levels'","http://timesofindia.indiatimes.com//city/jaipur/Orphaned-HIV-kids-discriminated-at-all-levels/articleshow/13042515.cms",2012,5
"Gas agency aids cops in nabbing fraudster","http://timesofindia.indiatimes.com//city/chennai/Gas-agency-aids-cops-in-nabbing-fraudster/articleshow/13073276.cms",2012,5
"HIV on decline as Andhra Pradesh climbs to 4th spot in condoms usage","http://timesofindia.indiatimes.com//city/hyderabad/HIV-on-decline-as-Andhra-Pradesh-climbs-to-4th-spot-in-condoms-usage/articleshow/13126994.cms",2012,5
"New pill to treat AIDS creates buzz","http://timesofindia.indiatimes.com//city/guwahati/New-pill-to-treat-AIDS-creates-buzz/articleshow/13143543.cms",2012,5
"Shortage of HIV testing kits affects screening in state","http://timesofindia.indiatimes.com//city/pune/Shortage-of-HIV-testing-kits-affects-screening-in-state/articleshow/13179540.cms",2012,5
"Surgeons replace HIV+ man�s food pipe with part of stomach","http://timesofindia.indiatimes.com//city/chennai/Surgeons-replace-HIV-mans-food-pipe-with-part-of-stomach/articleshow/13280675.cms",2012,5
"Noida hospital at forefront of fight against AIDS","http://timesofindia.indiatimes.com//city/noida/Noida-hospital-at-forefront-of-fight-against-AIDS/articleshow/13308303.cms",2012,5
"Spreading awareness against HIV","http://timesofindia.indiatimes.com//city/chandigarh/Spreading-awareness-against-HIV/articleshow/13309247.cms",2012,5
"Wife moves court against hubby for hiding HIV status","http://timesofindia.indiatimes.com//india/Wife-moves-court-against-hubby-for-hiding-HIV-status/articleshow/13424834.cms",2012,5
"They took on HIV and won","http://timesofindia.indiatimes.com//city/bengaluru/They-took-on-HIV-and-won/articleshow/13427622.cms",2012,5
"AIDS awareness train halts at Chennai Central","http://timesofindia.indiatimes.com//city/chennai/AIDS-awareness-train-halts-at-Chennai-Central/articleshow/13579843.cms",2012,5
"In-laws tried to kill me, says AIDS patient","http://timesofindia.indiatimes.com//city/ahmedabad/In-laws-tried-to-kill-me-says-AIDS-patient/articleshow/13616745.cms",2012,5
"Delhi budget: Lifeline for 10,000 poor HIV patients","http://timesofindia.indiatimes.com//city/delhi/Delhi-budget-Lifeline-for-10000-poor-HIV-patients/articleshow/13620384.cms",2012,5
"Lifeline for 10,000 poor HIV patients","http://timesofindia.indiatimes.com//city/delhi/Lifeline-for-10000-poor-HIV-patients/articleshow/13649783.cms",2012,5
"Doctors stress on awareness to check AIDS cases in Allahabad","http://timesofindia.indiatimes.com//city/allahabad/Doctors-stress-on-awareness-to-check-AIDS-cases-in-Allahabad/articleshow/13695467.cms",2012,6
"Convict facing death sentence dies of Aids","http://timesofindia.indiatimes.com//city/ranchi/Convict-facing-death-sentence-dies-of-Aids/articleshow/13858484.cms",2012,6
"Nizamabad hit sans ammo in AIDS battle","http://timesofindia.indiatimes.com//city/hyderabad/Nizamabad-hit-sans-ammo-in-AIDS-battle/articleshow/13939698.cms",2012,6
"Lohardaga Integrated Counselling and Testing Centre detects more HIV cases","http://timesofindia.indiatimes.com//city/ranchi/Lohardaga-Integrated-Counselling-and-Testing-Centre-detects-more-HIV-cases/articleshow/14034936.cms",2012,6
"55 died of AIDS in Kodagu this year","http://timesofindia.indiatimes.com//city/mangaluru/55-died-of-AIDS-in-Kodagu-this-year/articleshow/14042181.cms",2012,6
"Pension remains a mirage for HIV patients","http://timesofindia.indiatimes.com//city/hyderabad/Pension-remains-a-mirage-for-HIV-patients/articleshow/14074722.cms",2012,6
"Legislators to adopt 5 HIV+ kids each","http://timesofindia.indiatimes.com//city/bengaluru/Legislators-to-adopt-5-HIV-kids-each/articleshow/14144371.cms",2012,6
"US students go to city schools with HIV awareness message","http://timesofindia.indiatimes.com//city/chennai/US-students-go-to-city-schools-with-HIV-awareness-message/articleshow/14145528.cms",2012,6
"Resource centre for women with HIV opened","http://timesofindia.indiatimes.com//city/nagpur/Resource-centre-for-women-with-HIV-opened/articleshow/14158484.cms",2012,6
"HC reserves order on Junagadh HIV infections","http://timesofindia.indiatimes.com//city/ahmedabad/HC-reserves-order-on-Junagadh-HIV-infections/articleshow/14348064.cms",2012,6
"Bacteria from Antarctica aids the setting up of bio-toilets in India","http://timesofindia.indiatimes.com//home/science/Bacteria-from-Antarctica-aids-the-setting-up-of-bio-toilets-in-India/articleshow/14354035.cms",2012,6
"Truck drivers under lens for transmitting HIV","http://timesofindia.indiatimes.com//city/chandigarh/Truck-drivers-under-lens-for-transmitting-HIV/articleshow/14354880.cms",2012,6
"HIV positive man immolates self at Tambaram","http://timesofindia.indiatimes.com//city/chennai/HIV-positive-man-immolates-self-at-Tambaram/articleshow/14444692.cms",2012,6
"CBI to investigate Junagadh HIV case","http://timesofindia.indiatimes.com//city/ahmedabad/CBI-to-investigate-Junagadh-HIV-case/articleshow/14446377.cms",2012,6
"Once-daily Quad pill found to be safer than ART regimens for HIV patients","http://timesofindia.indiatimes.com//home/science/Once-daily-Quad-pill-found-to-be-safer-than-ART-regimens-for-HIV-patients/articleshow/14488906.cms",2012,6
"State�s key partner in AIDS fight will close down today","http://timesofindia.indiatimes.com//city/chennai/States-key-partner-in-AIDS-fight-will-close-down-today/articleshow/14516030.cms",2012,6
"Once-a-day pill fights HIV better than older drugs","http://timesofindia.indiatimes.com//home/science/Once-a-day-pill-fights-HIV-better-than-older-drugs/articleshow/14519660.cms",2012,6
"'Guard your angel' from HIV initiative","http://timesofindia.indiatimes.com//life-style/health-fitness/health-news/Guard-your-angel-from-HIV-initiative/articleshow/14551397.cms",2012,7
"AIDS awareness campaign train wheels into Angul railway station","http://timesofindia.indiatimes.com//city/bhubaneswar/AIDS-awareness-campaign-train-wheels-into-Angul-railway-station/articleshow/14662984.cms",2012,7
"US upholds privacy, approves HIV test at home","http://timesofindia.indiatimes.com//home/science/US-upholds-privacy-approves-HIV-test-at-home/articleshow/14683283.cms",2012,7
"HIV scare in Mumbai as funds dry up","http://timesofindia.indiatimes.com//city/mumbai/HIV-scare-in-Mumbai-as-funds-dry-up/articleshow/14788415.cms",2012,7
"City man invited to AIDS conference in Washington DC","http://timesofindia.indiatimes.com//city/coimbatore/City-man-invited-to-AIDS-conference-in-Washington-DC/articleshow/14789586.cms",2012,7
"CBI files complaint in HIV case","http://timesofindia.indiatimes.com//city/ahmedabad/CBI-files-complaint-in-HIV-case/articleshow/14813912.cms",2012,7
"MLA�s role under scanner in HIV case","http://timesofindia.indiatimes.com//city/ahmedabad/MLAs-role-under-scanner-in-HIV-case/articleshow/14829986.cms",2012,7
"High court issues notice to National Aids Control Organization","http://timesofindia.indiatimes.com//city/ahmedabad/High-court-issues-notice-to-National-Aids-Control-Organization/articleshow/14858037.cms",2012,7
"Govt to open 6 more centres to provide free drugs to people living with HIV","http://timesofindia.indiatimes.com//city/jaipur/Govt-to-open-6-more-centres-to-provide-free-drugs-to-people-living-with-HIV/articleshow/14967610.cms",2012,7
"Integrated Counselling and Treatment Centre detects 8 new HIV cases in Gumla","http://timesofindia.indiatimes.com//city/ranchi/Integrated-Counselling-and-Treatment-Centre-detects-8-new-HIV-cases-in-Gumla/articleshow/15023788.cms",2012,7
"US nod for once-a-day pill to cut HIV risk","http://timesofindia.indiatimes.com//home/science/US-nod-for-once-a-day-pill-to-cut-HIV-risk/articleshow/15025123.cms",2012,7
"HIV positive convict gets six-month relief","http://timesofindia.indiatimes.com//city/delhi/HIV-positive-convict-gets-six-month-relief/articleshow/15049029.cms",2012,7
"Has a cure for AIDS been found?","http://timesofindia.indiatimes.com//home/science/Has-a-cure-for-AIDS-been-found/articleshow/15086901.cms",2012,7
"HIV jab could soon replace daily pill regimen","http://timesofindia.indiatimes.com//life-style/health-fitness/health-news/HIV-jab-could-soon-replace-daily-pill-regimen/articleshow/15090987.cms",2012,7
"Goa is sitting on an HIV time bomb: Pereira","http://timesofindia.indiatimes.com//city/goa/Goa-is-sitting-on-an-HIV-time-bomb-Pereira/articleshow/15155037.cms",2012,7
"Now, a cancer drug to flush out dormant HIV","http://timesofindia.indiatimes.com//home/science/Now-a-cancer-drug-to-flush-out-dormant-HIV/articleshow/15179196.cms",2012,7
"Mumbai may not get enough funds for HIV","http://timesofindia.indiatimes.com//city/mumbai/Mumbai-may-not-get-enough-funds-for-HIV/articleshow/15217365.cms",2012,7
"�Hepatitis more lethal than HIV, malaria & dengue�","http://timesofindia.indiatimes.com//city/delhi/Hepatitis-more-lethal-than-HIV-malaria-dengue/articleshow/15242853.cms",2012,7
"Government undecided on new HIV test","http://timesofindia.indiatimes.com//city/bhubaneswar/Government-undecided-on-new-HIV-test/articleshow/15264720.cms",2012,7
"Fewer new cases, TN 5th in HIV numbers","http://timesofindia.indiatimes.com//city/chennai/Fewer-new-cases-TN-5th-in-HIV-numbers/articleshow/15303505.cms",2012,8
"Babu's bike voyage for AIDS awareness","http://timesofindia.indiatimes.com//city/ahmedabad/Babus-bike-voyage-for-AIDS-awareness/articleshow/15321823.cms",2012,8
"Facilities for HIV+ not reaching grassroots","http://timesofindia.indiatimes.com//city/nagpur/Facilities-for-HIV-not-reaching-grassroots/articleshow/15344947.cms",2012,8
"Migrant labourers fuel HIV threat","http://timesofindia.indiatimes.com//city/kochi/Migrant-labourers-fuel-HIV-threat/articleshow/15412991.cms",2012,8
"Human trials of HIV vaccine likely by 2013","http://timesofindia.indiatimes.com//city/bhubaneswar/Human-trials-of-HIV-vaccine-likely-by-2013/articleshow/15426461.cms",2012,8
"Red Ribbon clubs to spread awareness about Aids","http://timesofindia.indiatimes.com//city/patna/Red-Ribbon-clubs-to-spread-awareness-about-Aids/articleshow/15442862.cms",2012,8
"More women undergo HIV tests in tribal district Jhabua","http://timesofindia.indiatimes.com//city/indore/More-women-undergo-HIV-tests-in-tribal-district-Jhabua/articleshow/15474641.cms",2012,8
"Youngsters spread AIDS awareness","http://timesofindia.indiatimes.com//city/chandigarh/Youngsters-spread-AIDS-awareness/articleshow/15540691.cms",2012,8
"HIV vaccine is a daunting challenge","http://timesofindia.indiatimes.com//home/campaigns/HIV-vaccine-is-a-daunting-challenge/articleshow/15551610.cms",2012,8
"HIV vaccine is a daunting challenge","http://timesofindia.indiatimes.com//home/campaigns/HIV-vaccine-is-a-daunting-challenge/articleshow/15564036.cms",2012,8
"HIV vaccine is a daunting challenge","http://timesofindia.indiatimes.com//home/campaigns/HIV-vaccine-is-a-daunting-challenge/articleshow/15578047.cms",2012,8
"Sufferings unlimited for kids with HIV","http://timesofindia.indiatimes.com//city/nagpur/Sufferings-unlimited-for-kids-with-HIV/articleshow/15579339.cms",2012,8
"HIV vaccine is a daunting challenge","http://timesofindia.indiatimes.com//home/campaigns/HIV-vaccine-is-a-daunting-challenge/articleshow/15593726.cms",2012,8
"HIV vaccine is a daunting challenge","http://timesofindia.indiatimes.com//home/campaigns/HIV-vaccine-is-a-daunting-challenge/articleshow/15609919.cms",2012,8
"HIV vaccine is a daunting challenge","http://timesofindia.indiatimes.com//home/campaigns/HIV-vaccine-is-a-daunting-challenge/articleshow/15625072.cms",2012,8
"3 new ART centres for people with AIDS, HIV positive","http://timesofindia.indiatimes.com//city/patna/3-new-ART-centres-for-people-with-AIDS-HIV-positive/articleshow/15625724.cms",2012,8
"Red Ribbon Express to sensitize masses about AIDS","http://timesofindia.indiatimes.com//city/varanasi/Red-Ribbon-Express-to-sensitize-masses-about-AIDS/articleshow/15644482.cms",2012,8
"HIV vaccine is a daunting challenge","http://timesofindia.indiatimes.com//home/campaigns/HIV-vaccine-is-a-daunting-challenge/articleshow/15656924.cms",2012,8
"Hunt for HIV Slayers","http://timesofindia.indiatimes.com//home/science/Hunt-for-HIV-Slayers/articleshow/15723494.cms",2012,8
"'Changing Bihar' needs latest info on AIDS","http://timesofindia.indiatimes.com//city/patna/Changing-Bihar-needs-latest-info-on-AIDS/articleshow/15779818.cms",2012,8
"Provide monthly pension to HIV patients: Deputy commissioner","http://timesofindia.indiatimes.com//city/ranchi/Provide-monthly-pension-to-HIV-patients-Deputy-commissioner/articleshow/16098592.cms",2012,9
"Maharashtra govt to seek views on making premarital HIV test mandatory","http://timesofindia.indiatimes.com//city/mumbai/Maharashtra-govt-to-seek-views-on-making-premarital-HIV-test-mandatory/articleshow/16123726.cms",2012,9
"Govt to introduce nucleic acid test to detect HIV infection","http://timesofindia.indiatimes.com//city/bhubaneswar/Govt-to-introduce-nucleic-acid-test-to-detect-HIV-infection/articleshow/16158390.cms",2012,9
"Pension for Aids patients soon","http://timesofindia.indiatimes.com//city/patna/Pension-for-Aids-patients-soon/articleshow/16243880.cms",2012,9
"Bill to make HIV tests mandatory before marriage under consideration","http://timesofindia.indiatimes.com//city/mumbai/Bill-to-make-HIV-tests-mandatory-before-marriage-under-consideration/articleshow/16258405.cms",2012,9
"Students turn to AIDS helpline for guidance","http://timesofindia.indiatimes.com//city/ranchi/Students-turn-to-AIDS-helpline-for-guidance/articleshow/16273484.cms",2012,9
"Defunct machine affects HIV treatment","http://timesofindia.indiatimes.com//city/bhubaneswar/Defunct-machine-affects-HIV-treatment/articleshow/16292631.cms",2012,9
"Prevalence rate of AIDS has dropped in state: Unicef report","http://timesofindia.indiatimes.com//city/ranchi/Prevalence-rate-of-AIDS-has-dropped-in-state-Unicef-report/articleshow/16305214.cms",2012,9
"9,394 crore for AIDS fight in 12th Plan","http://timesofindia.indiatimes.com//india/9394-crore-for-AIDS-fight-in-12th-Plan/articleshow/16405316.cms",2012,9
"Compulsory HIV tests not likely in state","http://timesofindia.indiatimes.com//city/mumbai/Compulsory-HIV-tests-not-likely-in-state/articleshow/16427710.cms",2012,9
"Rathod Jewellers Mirchi Queen Bee 2012's grand finale organized by Mantra Properties in association with Suryoday Aids Foundation and Kumar Pacific Mall","http://timesofindia.indiatimes.com//entertainment/events/others/Rathod-Jewellers-Mirchi-Queen-Bee-2012s-grand-finale-organized-by-Mantra-Properties-in-association-with-Suryoday-Aids-Foundation-and-Kumar-Pacific-Mall/articleshow/16433660.cms",2012,9
"'A bionic ear for the elderly better than hearing aids'","http://timesofindia.indiatimes.com//city/nagpur/A-bionic-ear-for-the-elderly-better-than-hearing-aids/articleshow/16469196.cms",2012,9
"Court orders proper treatment to HIV positive jail inmate","http://timesofindia.indiatimes.com//city/delhi/Court-orders-proper-treatment-to-HIV-positive-jail-inmate/articleshow/16497361.cms",2012,9
